,id1,id2
5036,839,4605
5037,839,5619
5038,839,6435
5039,839,6613
5040,839,8553
5041,839,8954
5042,840,2905
5043,840,4526
5044,840,5418
5045,840,6338
5046,840,6998
5047,840,8396
5048,840,8862
5049,840,8972
5050,840,9122
5051,841,5279
5052,841,7379
5053,841,7527
5054,842,2411
5055,842,3373
5056,842,6701
5057,842,8143
5058,843,2429
5059,843,4915
5060,843,6718
5061,843,8578
5062,844,923
5063,844,2455
5064,844,4048
5065,844,4780
5066,845,2786
5067,845,2886
5068,845,3537
5069,845,4216
5070,845,4499
5071,845,6683
5072,846,1047
5073,846,1497
5074,846,2586
5075,846,3718
5076,846,4064
5077,846,5551
5078,846,5881
5079,846,6811
5080,846,7893
5081,846,8351
5082,846,8689
5083,847,1571
5084,847,3123
5085,847,3468
5086,847,4659
5087,847,4910
5088,847,6657
5089,847,7007
5090,847,8591
5091,848,1365
5092,848,1478
5093,848,2408
5094,848,2854
5095,848,3858
5096,848,4738
5097,848,5578
5098,848,5991
5099,848,6005
5100,848,7921
5101,848,9145
5102,849,2542
5103,849,6460
5104,850,4097
5105,850,4261
5106,850,6529
5107,850,8374
5108,850,8580
5109,851,1115
5110,851,1645
5111,851,3383
5112,851,8367
5113,852,976
5114,852,7280
5115,853,8750
5116,853,9052
5117,854,2316
5118,854,3233
5119,854,8049
5120,854,9266
5121,855,1613
5122,855,3855
5123,855,4230
5124,855,9133
5125,856,1850
5126,856,2704
5127,856,4087
5128,856,4510
5129,857,1455
5130,857,4946
5131,857,4947
5132,857,5221
5133,858,1430
5134,858,9239
5135,859,1432
5136,859,3078
5137,859,4839
5138,859,8138
5139,860,2601
5140,860,2951
5141,860,4177
5142,860,8963
5143,861,862
5144,861,863
5145,861,864
5146,861,867
5147,861,868
5148,861,870
5149,861,5451
5150,861,5452
5151,862,863
5152,862,864
5153,862,865
5154,862,870
5155,862,4259
5156,862,5451
5157,862,6290
5158,863,864
5159,863,865
5160,863,867
5161,863,5451
5162,864,865
5163,864,868
5164,864,870
5165,864,872
5166,864,5451
5167,864,8659
5168,865,870
5169,865,5451
5170,865,6290
5171,865,8659
5172,866,1076
5173,866,1505
5174,866,2081
5175,866,3569
5176,866,6871
5177,866,7149
5178,866,8659
5179,867,4259
5180,867,6290
5181,867,8659
5182,868,870
5183,868,872
5184,868,5451
5185,868,5452
5186,868,5631
5187,869,1727
5188,870,872
5189,870,5451
5190,870,5452
5191,870,5631
5192,870,6290
5193,870,6594
5194,870,8659
5195,871,6171
5196,871,6437
5197,871,7231
5198,872,5452
5199,872,5631
5200,872,8659
5201,873,2709
5202,873,6278
5203,873,6639
5204,874,1075
5205,874,1420
5206,874,3761
5207,874,5710
5208,874,8424
5209,875,1712
5210,875,2902
5211,875,3929
5212,875,4493
5213,875,7422
5214,876,4379
5215,876,4420
5216,876,8503
5217,877,1311
5218,877,1326
5219,877,1347
5220,877,2158
5221,877,2283
5222,877,2651
5223,877,2997
5224,877,3467
5225,877,3712
5226,877,5185
5227,877,5563
5228,877,6102
5229,877,7543
5230,877,7910
5231,877,8394
5232,878,4740
5233,878,5234
5234,878,6419
5235,879,1340
5236,879,6762
5237,879,7571
5238,879,8335
5239,880,912
5240,880,2249
5241,880,2885
5242,881,1540
5243,881,3945
5244,881,5060
5245,881,6106
5246,881,6641
5247,881,6916
5248,881,7405
5249,881,7727
5250,882,1808
5251,882,2876
5252,882,2950
5253,882,4104
5254,882,6325
5255,882,8469
5256,883,7680
5257,884,1354
5258,885,5402
5259,885,8015
5260,886,1182
5261,886,1781
5262,886,2608
5263,886,6698
5264,886,7536
5265,887,1288
5266,887,1339
5267,887,1670
5268,887,1760
5269,887,2161
5270,887,2172
5271,887,2298
5272,887,2423
5273,887,2610
5274,887,2635
5275,887,3579
5276,887,3940
5277,887,4071
5278,887,4159
5279,887,4252
5280,887,6014
5281,887,6496
5282,887,6823
5283,887,6933
5284,887,7729
5285,887,7767
5286,887,8155
5287,887,8223
5288,887,8572
5289,887,8629
5290,887,8962
5291,887,9073
5292,887,9304
5293,888,1766
5294,888,6650
5295,889,3191
5296,889,6099
5297,889,7530
5298,889,7962
5299,890,2492
5300,890,4633
5301,890,5116
5302,890,5384
5303,891,2708
5304,891,6158
5305,891,6352
5306,891,7074
5307,891,7898
5308,891,8624
5309,892,1256
5310,892,3352
5311,892,3518
5312,892,5559
5313,892,7897
5314,892,8290
5315,893,2562
5316,893,2957
5317,893,3749
5318,893,4601
5319,893,5535
5320,893,6640
5321,893,7097
5322,894,3145
5323,894,3942
5324,894,4001
5325,894,7231
5326,895,3597
5327,895,4110
5328,895,7230
5329,895,7995
5330,895,8028
5331,896,1734
5332,896,1951
5333,896,2077
5334,896,2180
5335,896,3220
5336,896,3778
5337,896,4415
5338,896,4967
5339,896,7780
5340,897,1095
5341,897,1515
5342,897,2110
5343,897,4075
5344,897,7395
5345,897,8474
5346,898,1750
5347,898,6680
5348,898,8672
5349,899,1116
5350,899,3580
5351,899,4004
5352,900,2313
5353,900,5993
5354,900,6129
5355,900,7618
5356,900,8791
5357,901,1670
5358,901,4273
5359,901,4592
5360,901,4939
5361,902,6762
5362,902,7571
5363,902,7732
5364,902,8122
5365,902,8231
5366,902,8335
5367,903,1177
5368,903,2308
5369,903,4232
5370,903,7724
5371,904,1620
5372,904,3561
5373,904,6336
5374,904,8431
5375,905,1741
5376,905,2260
5377,905,2456
5378,905,3926
5379,905,5493
5380,905,5659
5381,905,8574
5382,905,8718
5383,905,8818
5384,906,4227
5385,906,5305
5386,906,5321
5387,907,2875
5388,907,2967
5389,908,1186
5390,908,1371
5391,908,2026
5392,908,2124
5393,908,4583
5394,908,5442
5395,908,7312
5396,908,7507
5397,908,7509
5398,908,7746
5399,908,7853
5400,908,8567
5401,908,8793
5402,908,8817
5403,908,8826
5404,909,2369
5405,909,2558
5406,909,3230
5407,909,4693
5408,909,7052
5409,910,2283
5410,910,2997
5411,910,6102
5412,910,8394
5413,911,972
5414,911,2388
5415,911,3017
5416,911,7390
5417,911,7816
5418,912,1506
5419,912,1903
5420,912,2249
5421,912,2667
5422,912,2885
5423,912,4074
5424,912,5181
5425,912,5302
5426,912,5339
5427,912,7079
5428,912,7546
5429,912,7849
5430,912,8242
5431,913,1023
5432,913,1747
5433,913,1773
5434,913,2049
5435,913,2393
5436,913,4427
5437,913,5511
5438,913,5945
5439,913,8080
5440,913,8409
5441,913,8889
5442,913,9060
5443,914,2159
5444,914,3128
5445,914,3648
5446,914,5335
5447,914,6153
5448,915,2250
5449,915,8754
5450,916,1640
5451,917,1345
5452,917,1346
5453,917,3374
5454,917,4228
5455,918,1716
5456,918,1976
5457,918,4833
5458,918,6565
5459,918,7073
5460,919,1056
5461,919,5087
5462,919,5584
5463,919,7360
5464,920,1239
5465,920,6026
5466,921,1106
5467,921,3086
5468,921,3158
5469,921,6950
5470,922,1719
5471,922,4533
5472,922,5656
5473,924,2259
5474,924,3460
5475,924,4306
5476,924,6368
5477,924,6449
5478,924,6652
5479,924,8913
5480,925,2175
5481,925,4073
5482,925,4836
5483,925,4955
5484,926,1146
5485,926,1719
5486,926,2350
5487,926,2525
5488,926,3116
5489,926,5530
5490,926,5618
5491,926,5656
5492,926,7539
5493,926,7856
5494,926,7875
5495,926,7978
5496,926,8229
5497,926,8390
5498,926,8761
5499,926,8782
5500,926,9002
5501,926,9207
5502,927,998
5503,927,2256
5504,927,4201
5505,928,1743
5506,928,4884
5507,929,4538
5508,929,5531
5509,929,6443
5510,929,8167
5511,929,9115
5512,930,3597
5513,930,4153
5514,930,6011
5515,930,7995
5516,931,969
5517,931,3457
5518,931,6757
5519,931,8089
5520,932,6547
5521,932,7575
5522,932,8420
5523,932,8941
5524,933,1722
5525,933,2468
5526,933,7025
5527,933,7404
5528,933,7792
5529,933,8787
5530,933,9141
5531,934,4141
5532,934,9162
5533,935,2761
5534,935,6054
5535,936,1696
5536,936,1775
5537,936,1776
5538,936,2991
5539,936,5069
5540,936,6900
5541,936,8099
5542,937,1860
5543,937,2626
5544,937,4626
5545,937,6465
5546,937,7236
5547,937,7688
5548,937,8488
5549,937,9208
5550,938,1148
5551,938,1193
5552,938,1217
5553,938,1368
5554,938,1577
5555,938,2415
5556,938,2931
5557,938,3022
5558,938,3213
5559,938,3390
5560,938,3722
5561,938,3959
5562,938,4133
5563,938,4162
5564,938,5516
5565,938,6258
5566,938,6649
5567,938,6689
5568,938,6849
5569,938,6869
5570,938,6935
5571,938,7026
5572,938,7071
5573,938,7716
5574,938,8071
5575,938,8144
5576,938,8489
5577,938,8546
5578,938,8564
5579,939,1808
5580,939,2876
5581,939,5620
5582,939,6325
5583,939,8469
5584,940,5170
5585,940,8434
5586,941,1306
5587,941,2573
5588,941,3424
5589,941,5632
5590,942,4905
5591,942,6004
5592,942,6012
5593,943,2258
5594,943,3585
5595,943,4794
5596,943,6888
5597,943,7032
5598,943,7092
5599,943,7610
5600,943,8097
5601,944,1766
5602,944,2687
5603,944,7938
5604,945,2998
5605,945,4837
5606,945,5834
5607,945,8324
5608,946,1139
5609,946,3162
5610,946,6491
5611,946,7222
5612,946,8123
5613,947,1234
5614,947,2184
5615,947,5549
5616,947,5816
5617,947,5908
5618,947,7298
5619,947,7896
5620,947,8415
5621,947,8529
5622,947,8683
5623,947,8712
5624,947,9057
5625,948,1564
5626,948,6498
5627,948,8521
5628,949,2140
5629,949,2204
5630,949,3189
5631,949,3699
5632,949,4020
5633,949,4812
5634,949,6092
5635,949,6271
5636,949,8660
5637,950,1914
5638,950,9124
5639,951,2582
5640,951,5472
5641,952,1249
5642,952,2565
5643,952,3779
5644,952,3964
5645,952,8169
5646,952,8504
5647,953,966
5648,953,978
5649,953,1697
5650,953,2674
5651,953,3083
5652,953,5970
5653,953,5972
5654,953,7010
5655,954,5041
5656,954,6111
5657,955,1210
5658,955,2339
5659,955,5488
5660,955,6111
5661,956,5053
5662,956,5085
5663,956,8241
5664,956,8798
5665,956,8834
5666,957,6445
5667,957,7275
5668,958,1137
5669,958,1992
5670,958,4171
5671,959,1766
5672,959,6650
5673,959,7938
5674,960,2922
5675,960,4571
5676,960,5603
5677,960,8593
5678,961,2117
5679,961,2936
5680,961,4603
5681,961,4858
5682,961,6485
5683,961,6928
5684,961,8032
5685,962,1462
5686,962,1494
5687,962,1850
5688,962,1984
5689,962,2704
5690,962,3224
5691,962,3429
5692,962,4083
5693,962,4087
5694,962,4437
5695,962,4510
5696,962,4606
5697,962,4857
5698,962,5029
5699,962,5191
5700,962,6358
5701,962,6440
5702,962,6567
5703,962,6573
5704,962,7226
5705,962,7287
5706,962,7448
5707,962,7667
5708,962,7886
5709,962,8037
5710,962,9045
5711,963,4728
5712,963,6453
5713,963,8404
5714,964,1348
5715,964,1464
5716,964,2484
5717,964,5512
5718,964,7274
5719,965,4007
5720,965,4146
5721,965,5799
5722,965,7647
5723,966,1290
5724,966,1697
5725,966,2214
5726,966,4816
5727,966,6822
5728,966,7010
5729,967,3327
5730,967,3892
5731,967,4844
5732,967,5188
5733,967,5616
5734,967,6577
5735,968,1214
5736,968,1861
5737,968,2385
5738,968,5458
5739,968,7194
5740,968,7901
5741,968,8294
5742,968,8899
5743,969,3185
5744,969,3457
5745,969,4235
5746,969,6757
5747,969,7765
5748,969,8773
5749,970,3814
5750,970,3876
5751,970,4556
5752,970,4702
5753,970,5987
5754,970,6061
5755,970,6195
5756,970,7198
5757,970,7534
5758,970,7970
5759,971,6303
5760,971,8789
5761,972,1932
5762,972,2388
5763,972,3017
5764,972,3345
5765,972,3689
5766,972,7390
5767,972,7591
5768,972,7816
5769,972,8615
5770,973,3710
5771,973,5890
5772,973,9119
5773,974,4027
5774,974,5297
5775,974,5963
5776,974,8840
5777,975,1544
5778,975,6969
5779,976,1547
5780,976,1875
5781,976,2217
5782,976,4227
5783,976,5063
5784,976,5321
5785,976,7235
5786,976,7280
5787,976,7743
5788,976,7975
5789,977,1082
5790,977,1770
5791,977,2340
5792,977,4611
5793,977,4760
5794,977,8690
5795,978,5736
5796,978,7010
5797,979,1980
5798,979,2708
5799,979,3057
5800,979,6324
5801,979,7898
5802,980,1428
5803,980,1670
5804,980,2111
5805,980,2505
5806,981,2546
5807,981,5175
5808,981,5488
5809,981,6119
5810,981,8883
5811,982,1162
5812,982,1904
5813,982,4833
5814,982,4835
5815,982,9234
5816,983,3158
5817,984,2817
5818,984,3267
5819,984,4458
5820,984,4460
5821,984,4461
5822,984,7193
5823,984,7472
5824,984,7592
5825,985,7304
5826,986,7742
5827,986,8953
5828,986,9183
5829,987,2332
5830,988,2410
5831,989,1799
5832,989,3935
5833,989,5794
5834,989,7064
5835,990,1417
5836,990,3735
5837,990,4874
5838,990,5449
5839,990,7036
5840,990,7467
5841,990,7891
5842,990,8120
5843,990,8166
5844,990,8171
5845,991,1881
5846,991,3105
5847,991,4903
5848,991,5080
5849,991,5946
5850,991,7605
5851,991,8617
5852,992,7064
5853,993,3505
5854,993,4027
5855,993,4360
5856,993,5297
5857,993,7745
5858,993,8304
5859,993,8840
5860,993,8841
5861,994,1416
5862,994,1950
5863,994,2076
5864,994,4597
5865,994,4695
5866,994,5524
5867,994,8528
5868,995,1843
5869,995,2680
5870,995,2695
5871,995,3113
5872,995,3220
5873,995,3353
5874,995,5587
5875,995,7238
5876,995,9209
5877,996,3088
5878,996,6881
5879,997,4514
5880,998,3522
5881,998,4201
5882,999,2244
5883,999,3466
5884,999,4026
5885,999,4089
5886,999,4121
5887,999,4514
5888,999,6646
5889,999,6994
5890,999,7412
5891,999,7454
5892,999,7535
5893,999,7876
5894,999,7999
5895,999,8735
5896,999,9010
5897,999,9094
5898,999,9307
5899,1000,1422
5900,1000,1798
5901,1000,2469
5902,1000,2527
5903,1000,2969
5904,1000,3754
5905,1000,4382
5906,1000,6174
5907,1000,6887
5908,1000,7254
5909,1001,3706
5910,1001,3769
5911,1001,4165
5912,1001,6732
5913,1001,6993
5914,1001,7264
5915,1001,9034
5916,1002,2453
5917,1002,2898
5918,1002,4425
5919,1002,4654
5920,1002,5245
5921,1002,5747
5922,1002,6459
5923,1002,7229
5924,1002,7925
5925,1002,8559
5926,1003,1241
5927,1003,2888
5928,1003,3487
5929,1003,6550
5930,1003,7822
5931,1003,8181
5932,1003,9074
5933,1004,8750
5934,1005,2203
5935,1005,4393
5936,1005,5674
5937,1005,5857
5938,1005,6313
5939,1006,2039
5940,1006,2418
5941,1006,2827
5942,1006,2855
5943,1006,8981
5944,1008,2289
5945,1008,2797
5946,1008,3192
5947,1008,6832
5948,1008,7391
5949,1009,1320
5950,1009,3356
5951,1009,5799
5952,1009,7164
5953,1009,7647
5954,1009,8026
5955,1010,3864
5956,1010,7902
5957,1011,1746
5958,1011,1842
5959,1011,1862
5960,1011,2121
5961,1011,2142
5962,1011,2517
5963,1011,2664
5964,1011,3623
5965,1011,3932
5966,1011,5354
5967,1011,6035
5968,1011,6866
5969,1011,6877
5970,1011,7517
5971,1011,7930
5972,1011,8232
5973,1012,1418
5974,1012,5353
5975,1012,7521
5976,1012,8939
5977,1013,2825
5978,1013,3274
5979,1013,4354
5980,1013,8436
5981,1013,8437
5982,1014,2137
5983,1014,2358
5984,1014,2364
5985,1014,3278
5986,1014,5289
5987,1014,5820
5988,1014,6831
5989,1014,6975
5990,1014,8090
5991,1015,6625
5992,1015,8047
5993,1015,8657
5994,1016,1102
5995,1016,1116
5996,1016,3580
5997,1016,4004
5998,1017,1723
5999,1017,2282
6000,1017,3153
6001,1017,3347
6002,1017,3562
6003,1017,3821
6004,1017,4366
6005,1017,4672
6006,1017,6480
6007,1017,7698
6008,1017,8480
6009,1017,8912
6010,1017,9066
6011,1018,1445
6012,1018,1483
6013,1018,2882
6014,1018,3884
6015,1018,5368
6016,1018,6632
6017,1018,8189
6018,1018,8830
6019,1018,8935
6020,1019,1591
6021,1019,2485
6022,1019,2598
6023,1019,2985
6024,1019,3064
6025,1019,3486
6026,1019,3549
6027,1019,4814
6028,1019,5500
6029,1019,7171
6030,1020,6371
6031,1020,7438
6032,1021,1872
6033,1021,2022
6034,1021,2047
6035,1021,2288
6036,1021,2999
6037,1021,4167
6038,1021,5006
6039,1021,6575
6040,1021,7690
6041,1021,7998
6042,1022,4748
6043,1023,4474
6044,1023,5945
6045,1023,8409
6046,1024,4578
6047,1024,5235
6048,1024,6089
6049,1025,2010
6050,1025,2496
6051,1025,5680
6052,1025,5852
6053,1025,7687
6054,1026,1453
6055,1026,2035
6056,1026,3142
6057,1026,3385
6058,1026,7021
6059,1026,7263
6060,1027,2021
6061,1027,3027
6062,1027,4563
6063,1027,5042
6064,1027,8447
6065,1028,2491
6066,1028,5410
6067,1028,5921
6068,1028,6685
6069,1029,2292
6070,1029,2339
6071,1029,6119
6072,1030,1628
6073,1030,2383
6074,1030,4590
6075,1030,5061
6076,1031,1966
6077,1031,4671
6078,1031,5083
6079,1031,6808
6080,1032,1190
6081,1032,1885
6082,1032,4363
6083,1032,4763
6084,1032,8638
6085,1033,1480
6086,1033,4174
6087,1033,8736
6088,1033,8795
6089,1033,9064
6090,1034,2385
6091,1034,7194
6092,1034,8331
6093,1034,8352
6094,1035,6091
6095,1035,7693
6096,1036,3377
6097,1036,3748
6098,1036,5495
6099,1036,6506
6100,1036,6749
6101,1036,7594
6102,1036,8340
6103,1036,9040
6104,1037,2371
6105,1037,3147
6106,1037,4843
6107,1038,1120
6108,1038,2363
6109,1038,6297
6110,1038,7049
6111,1039,1947
6112,1039,3491
6113,1039,4871
6114,1039,5723
6115,1039,5773
6116,1040,1149
6117,1040,1876
6118,1040,2572
6119,1040,2955
6120,1040,3045
6121,1040,3342
6122,1040,3440
6123,1040,4956
6124,1040,6660
6125,1040,7199
6126,1040,7203
6127,1040,7293
6128,1040,7302
6129,1041,1086
6130,1041,5493
6131,1041,8574
6132,1041,8818
6133,1042,1471
6134,1043,4376
6135,1043,5502
6136,1043,9035
6137,1044,2925
6138,1044,3067
6139,1044,3388
6140,1044,4053
6141,1044,4059
6142,1044,4254
6143,1044,4478
6144,1044,6057
6145,1044,6799
6146,1044,7066
6147,1044,7567
6148,1044,8453
6149,1045,3027
6150,1045,3122
6151,1045,4737
6152,1045,5042
6153,1045,5780
6154,1046,1086
6155,1046,2287
6156,1046,4853
6157,1046,5493
6158,1047,1497
6159,1047,4064
6160,1047,4072
6161,1047,6829
6162,1048,1522
6163,1048,7857
6164,1048,8270
6165,1049,1719
6166,1049,4533
6167,1049,5656
6168,1050,1370
6169,1050,2325
6170,1050,2771
6171,1050,3839
6172,1050,4226
6173,1050,4541
6174,1050,5846
6175,1050,6355
6176,1050,7909
6177,1050,8932
6178,1051,2231
6179,1051,4792
6180,1052,3818
6181,1052,7704
6182,1053,6388
6183,1053,6390
6184,1053,7861
6185,1053,8137
6186,1054,1920
6187,1054,2616
6188,1054,3183
6189,1054,4670
6190,1054,7020
6191,1054,8823
6192,1055,2249
6193,1055,2667
6194,1055,3506
6195,1055,5302
6196,1055,5596
6197,1055,6044
6198,1055,6924
6199,1055,7546
6200,1055,7849
6201,1055,8242
6202,1056,1131
6203,1056,1459
6204,1056,2506
6205,1056,3777
6206,1056,4148
6207,1056,5087
6208,1056,5584
6209,1056,6409
6210,1056,7360
6211,1056,7684
6212,1057,2032
6213,1057,4922
6214,1057,4924
6215,1057,5069
6216,1057,6900
6217,1057,8099
6218,1058,5264
6219,1058,6933
6220,1058,8629
6221,1058,8956
6222,1059,4308
6223,1059,4722
6224,1059,5405
6225,1059,6898
6226,1059,9012
6227,1060,5573
6228,1060,7206
6229,1061,1487
6230,1061,1603
6231,1061,2566
6232,1061,2616
6233,1061,2735
6234,1061,3789
6235,1061,4673
6236,1061,5170
6237,1061,5450
6238,1061,5557
6239,1061,6490
6240,1061,6665
6241,1061,6930
6242,1061,7020
6243,1061,7328
6244,1061,7658
6245,1061,7966
6246,1061,8434
6247,1062,2092
6248,1062,2288
6249,1063,1477
6250,1063,3071
6251,1063,8113
6252,1064,3550
6253,1064,6755
6254,1064,7222
6255,1065,3298
6256,1065,6426
6257,1065,6879
6258,1065,8262
6259,1066,4312
6260,1066,6106
6261,1066,6916
6262,1067,1068
6263,1067,3197
6264,1068,3197
6265,1069,2514
6266,1069,4137
6267,1069,6881
6268,1070,4158
6269,1070,5943
6270,1070,7084
6271,1070,8857
6272,1071,3619
6273,1071,4874
6274,1071,7036
6275,1071,8215
6276,1071,8339
6277,1072,1891
6278,1072,3543
6279,1072,4489
6280,1073,2749
6281,1073,2961
6282,1073,3192
6283,1073,5690
6284,1073,7391
6285,1073,8187
6286,1073,8320
6287,1074,2725
6288,1074,6753
6289,1075,4272
6290,1075,4683
6291,1075,5110
6292,1075,7309
6293,1075,7986
6294,1075,8068
6295,1075,8844
6296,1075,9063
6297,1076,1505
6298,1076,3569
6299,1076,7149
6300,1077,1831
6301,1077,1834
6302,1077,3103
6303,1077,3957
6304,1077,5525
6305,1077,6077
6306,1077,6447
6307,1077,7303
6308,1077,7691
6309,1077,8076
6310,1077,8891
6311,1078,3485
6312,1078,4704
6313,1078,6544
6314,1078,7349
6315,1078,7763
6316,1078,8094
6317,1078,8198
6318,1078,8544
6319,1079,4471
6320,1079,7850
6321,1079,8672
6322,1080,5408
6323,1080,5441
6324,1080,5522
6325,1080,8556
6326,1081,2040
6327,1081,3554
6328,1081,6104
6329,1082,2340
6330,1082,4517
6331,1082,8414
6332,1082,8690
6333,1083,2347
6334,1083,2835
6335,1083,3230
6336,1083,4693
6337,1084,5262
6338,1085,2347
6339,1085,2369
6340,1085,2835
6341,1085,3230
6342,1085,7052
6343,1086,4853
6344,1086,5493
6345,1086,8574
6346,1087,4282
6347,1087,4439
6348,1087,5028
6349,1087,5209
6350,1087,5558
6351,1087,7294
6352,1087,8770
6353,1088,1564
6354,1088,6498
6355,1089,2369
6356,1089,3428
6357,1089,7052
6358,1089,7089
6359,1089,9160
6360,1090,1961
6361,1090,2783
6362,1090,3227
6363,1090,4004
6364,1091,2715
6365,1091,4393
6366,1091,5674
6367,1091,6070
6368,1091,7204
6369,1092,2707
6370,1092,3729
6371,1092,5822
6372,1092,6320
6373,1092,7939
6374,1092,8079
6375,1092,8968
6376,1093,1220
6377,1093,1333
6378,1093,1630
6379,1093,2368
6380,1093,2788
6381,1093,2910
6382,1093,6921
6383,1093,7983
6384,1093,8738
6385,1093,8929
6386,1093,9121
6387,1093,9244
6388,1094,1966
6389,1094,5394
6390,1094,6808
6391,1095,2820
6392,1095,3269
6393,1095,7126
6394,1095,8091
6395,1095,8638
6396,1096,1524
6397,1096,1971
6398,1096,2373
6399,1096,2738
6400,1096,6699
6401,1097,3582
6402,1097,4536
6403,1097,4791
6404,1097,4792
6405,1097,5923
6406,1097,6177
6407,1097,7826
6408,1097,8885
6409,1098,2207
6410,1099,1721
6411,1099,4180
6412,1099,4696
6413,1099,5092
6414,1099,6115
6415,1099,6364
6416,1099,8428
6417,1099,8904
6418,1099,9165
6419,1100,1824
6420,1100,1825
6421,1100,1826
6422,1100,1827
6423,1100,1828
6424,1100,2303
6425,1100,4129
6426,1100,5797
6427,1100,8760
6428,1101,2301
6429,1101,5512
6430,1101,7274
6431,1102,1116
6432,1102,2235
6433,1102,2306
6434,1102,2363
6435,1102,3420
6436,1102,3580
6437,1102,3667
6438,1102,4004
6439,1102,4243
6440,1102,5481
6441,1102,6192
6442,1102,7153
6443,1102,7276
6444,1102,7950
6445,1103,4551
6446,1104,2053
6447,1104,2440
6448,1104,4668
6449,1104,6181
6450,1104,6345
6451,1104,6724
6452,1104,7799
6453,1104,8023
6454,1104,8095
6455,1104,8321
6456,1105,2388
6457,1105,3017
6458,1105,3345
6459,1105,3689
6460,1105,8615
6461,1106,2083
6462,1106,2681
6463,1106,3086
6464,1106,3158
6465,1106,3434
6466,1106,3783
6467,1106,4869
6468,1106,5207
6469,1106,5406
6470,1106,5588
6471,1106,5597
6472,1106,6223
6473,1106,6950
6474,1106,8153
6475,1106,8279
6476,1106,8310
6477,1107,4392
6478,1107,7571
6479,1107,8291
6480,1107,8335
6481,1108,1195
6482,1108,1863
6483,1108,2377
6484,1108,2458
6485,1108,3094
6486,1108,3632
6487,1108,4397
6488,1108,4981
6489,1108,5544
6490,1108,7299
6491,1108,7311
6492,1108,7865
6493,1108,8065
6494,1108,8154
6495,1108,8928
6496,1109,1431
6497,1109,1546
6498,1109,2125
6499,1109,6008
6500,1109,7106
6501,1109,8650
6502,1110,1334
6503,1110,3927
6504,1110,7386
6505,1111,2040
6506,1111,3554
6507,1111,4264
6508,1111,6104
6509,1111,6644
6510,1112,3473
6511,1112,4740
6512,1112,7406
6513,1113,2769
6514,1113,4078
6515,1113,8118
6516,1114,7969
6517,1114,8505
6518,1114,8713
6519,1115,4210
6520,1115,8367
6521,1115,8706
6522,1116,2306
6523,1116,2660
6524,1116,3567
6525,1116,3580
6526,1116,4004
6527,1116,5481
6528,1117,1132
6529,1117,1492
6530,1117,1500
6531,1117,1563
6532,1117,1854
6533,1117,4708
6534,1117,8766
6535,1118,2742
6536,1118,6735
6537,1118,7067
6538,1118,9140
6539,1119,4614
6540,1119,4704
6541,1119,7011
6542,1119,8198
6543,1119,8898
6544,1120,2363
6545,1120,3492
6546,1120,3580
6547,1120,3987
6548,1120,5538
6549,1120,5954
6550,1120,6184
6551,1120,6192
6552,1120,6297
6553,1120,6541
6554,1120,7049
6555,1120,7466
6556,1120,7702
6557,1120,8776
6558,1120,9265
6559,1121,1610
6560,1121,2109
6561,1121,2503
6562,1121,4571
6563,1121,4655
6564,1121,5603
6565,1121,6072
6566,1121,6096
6567,1121,6438
6568,1121,6667
6569,1121,7035
6570,1122,2502
6571,1122,3792
6572,1122,4982
6573,1122,6451
6574,1122,8492
6575,1123,1560
6576,1123,2003
6577,1123,2399
6578,1123,5179
6579,1123,9182
6580,1124,1157
6581,1124,5146
6582,1124,7790
6583,1124,8017
6584,1124,8509
6585,1125,3121
6586,1125,4803
6587,1125,6013
6588,1125,6272
6589,1126,5531
6590,1126,5743
6591,1126,6443
6592,1126,8496
6593,1126,8982
6594,1127,2509
6595,1127,2815
6596,1127,4895
6597,1128,1362
6598,1128,2017
6599,1128,2247
6600,1128,2688
6601,1128,2697
6602,1128,3321
6603,1128,3438
6604,1128,4669
6605,1128,5050
6606,1128,5153
6607,1128,6067
6608,1128,6105
6609,1128,6150
6610,1128,6265
6611,1128,6494
6612,1128,6626
6613,1128,6789
6614,1128,8425
6615,1128,8476
6616,1128,8759
6617,1129,1521
6618,1129,1562
6619,1129,2261
6620,1129,2273
6621,1129,2793
6622,1129,3237
6623,1129,3588
6624,1130,5198
6625,1130,5369
6626,1130,5785
6627,1130,8613
6628,1130,9049
6629,1131,1459
6630,1131,2506
6631,1131,4148
6632,1131,5584
6633,1132,1492
6634,1132,1500
6635,1132,1854
6636,1132,2690
6637,1132,6422
6638,1132,6695
6639,1132,8766
6640,1133,1565
6641,1133,2008
6642,1133,3527
6643,1133,4750
6644,1133,5814
6645,1133,6173
6646,1133,6989
6647,1134,3863
6648,1134,5797
6649,1134,7318
6650,1135,5243
6651,1136,1611
6652,1136,2762
6653,1136,3624
6654,1136,3878
6655,1136,5562
6656,1136,6693
6657,1137,1905
6658,1137,1906
6659,1137,4171
6660,1137,8583
6661,1138,2443
6662,1138,3272
6663,1138,5199
6664,1138,6922
6665,1139,1572
6666,1139,1868
6667,1139,1915
6668,1139,2460
6669,1139,2984
6670,1139,3004
6671,1139,3162
6672,1139,3288
6673,1139,3550
6674,1139,3899
6675,1139,5099
6676,1139,5934
6677,1139,6094
6678,1139,6373
6679,1139,6491
6680,1139,6755
6681,1139,7222
6682,1139,7971
6683,1139,8123
6684,1140,1490
6685,1140,2223
6686,1140,3379
6687,1140,3523
6688,1140,4416
